"forecast_id","subdistrict_id","utc_datetime","local_datetime","time_index","analysis_date","weather_condition_id","wind_direction_degrees","wind_direction","wind_direction_to","wind_speed","temperature","cloud_cover_percentage","precipitation_probability","humidity","visibility_meters","visibility_text","created_at","updated_at"
5667,6,2025-07-20 04:00:00.000,2025-07-20 11:00:00.000,"27-28",2025-07-19 00:00:00.000,1,70,NE,SW,4.80,31.00,36,0.00,53,8990,< 9 km,2025-07-20 19:56:06.959,2025-07-20 19:56:06.959
5673,7,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,184,S,N,6.60,26.00,99,0.00,72,8997,< 9 km,2025-07-20 19:58:16.941,2025-07-20 19:58:16.941
5676,7,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,33.00,28,0.00,43,8990,< 9 km,2025-07-20 19:58:47.030,2025-07-20 19:58:47.030
5677,7,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,2,183,S,N,4.50,25.00,65,0.00,79,8988,< 9 km,2025-07-20 20:00:18.152,2025-07-20 20:00:18.152
6912,3,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"44-45",2025-07-19 12:00:00.000,1,49,NE,SW,5.00,30.00,46,0.10,56,12011,> 10 km,2025-07-21 02:09:49.111,2025-07-21 02:09:49.111
6919,3,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"11-12",2025-07-19 12:00:00.000,2,194,S,N,6.70,25.00,72,0.00,71,11406,> 10 km,2025-07-21 02:11:20.095,2025-07-21 02:11:20.095
5576,1,2025-07-20 22:00:00.000,2025-07-21 05:00:00.000,"45-46",2025-07-19 00:00:00.000,1,98,E,W,3.70,25.00,26,0.00,81,9007,< 10 km,2025-07-20 19:28:00.965,2025-07-20 19:28:00.965
5578,1,2025-07-21 04:00:00.000,2025-07-21 11:00:00.000,"51-52",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,32.00,10,0.00,47,8985,< 9 km,2025-07-20 19:28:31.084,2025-07-20 19:28:31.084
5580,1,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,24,N,S,2.90,28.00,37,0.00,61,9009,< 10 km,2025-07-20 19:29:01.530,2025-07-20 19:29:01.530
5581,1,2025-07-21 16:00:00.000,2025-07-21 23:00:00.000,"63-64",2025-07-19 00:00:00.000,1,185,S,N,3.50,26.00,36,0.00,77,9003,< 10 km,2025-07-20 19:29:31.634,2025-07-20 19:29:31.634
5584,2,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,184,S,N,6.60,26.00,99,0.00,71,8997,< 9 km,2025-07-20 19:30:02.301,2025-07-20 19:30:02.301
5585,2,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,33.00,20,0.00,39,8990,< 9 km,2025-07-20 19:30:36.536,2025-07-20 19:30:36.536
5587,2,2025-07-20 12:00:00.000,2025-07-20 19:00:00.000,"35-36",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,26.00,50,0.10,76,8995,< 9 km,2025-07-20 19:31:38.399,2025-07-20 19:31:38.399
5590,2,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,48,0.00,79,9000,< 10 km,2025-07-20 19:32:08.672,2025-07-20 19:32:08.672
5591,2,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,43,0.00,81,8994,< 9 km,2025-07-20 19:32:38.880,2025-07-20 19:32:38.880
5593,2,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,30.00,4,0.00,51,8985,< 9 km,2025-07-20 19:33:42.366,2025-07-20 19:33:42.366
5598,2,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,2,24,N,S,2.90,27.00,72,0.00,70,9009,< 10 km,2025-07-20 19:34:47.125,2025-07-20 19:34:47.125
5599,2,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,3,185,S,N,3.50,26.00,93,0.00,75,9003,< 10 km,2025-07-20 19:35:48.103,2025-07-20 19:35:48.103
5602,3,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,26.00,100,0.00,84,8998,< 9 km,2025-07-20 19:36:20.794,2025-07-20 19:36:20.794
5604,3,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 19:36:50.916,2025-07-20 19:36:50.916
5606,3,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,17,N,S,1.90,31.00,21,0.00,53,9006,< 10 km,2025-07-20 19:37:21.228,2025-07-20 19:37:21.228
5608,3,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,30.00,65,0.10,52,9013,< 10 km,2025-07-20 19:37:51.299,2025-07-20 19:37:51.299
5620,4,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.00,86,8998,< 9 km,2025-07-20 19:40:53.441,2025-07-20 19:40:53.441
5621,4,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 19:42:04.178,2025-07-20 19:42:04.178
5623,4,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,17,N,S,1.90,30.00,21,0.00,53,9006,< 10 km,2025-07-20 19:43:06.258,2025-07-20 19:43:06.258
5626,4,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,31.00,80,0.00,46,9013,< 10 km,2025-07-20 19:43:36.355,2025-07-20 19:43:36.355
5628,4,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,2,183,S,N,4.50,25.00,65,0.00,79,8988,< 9 km,2025-07-20 19:44:06.664,2025-07-20 19:44:06.664
5630,4,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,79,9000,< 10 km,2025-07-20 19:44:36.903,2025-07-20 19:44:36.903
5632,4,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,30.00,2,0.00,52,8985,< 9 km,2025-07-20 19:45:07.492,2025-07-20 19:45:07.492
5634,4,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,24,N,S,2.90,30.00,75,0.00,55,9009,< 10 km,2025-07-20 19:45:37.590,2025-07-20 19:45:37.590
5635,4,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,2,24,N,S,2.90,27.00,67,0.00,71,9009,< 10 km,2025-07-20 19:46:07.682,2025-07-20 19:46:07.682
5637,5,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,33,0.00,43,8985,< 9 km,2025-07-20 19:46:38.005,2025-07-20 19:46:38.005
5640,5,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,2,185,S,N,3.50,26.00,88,0.00,75,9003,< 10 km,2025-07-20 19:47:09.243,2025-07-20 19:47:09.243
5641,5,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,38,0.00,80,8994,< 9 km,2025-07-20 19:47:39.607,2025-07-20 19:47:39.607
5644,5,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 19:49:22.703,2025-07-20 19:49:22.703
5645,5,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,48,0.00,86,8988,< 9 km,2025-07-20 19:49:52.852,2025-07-20 19:49:52.852
5648,5,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,33.00,28,0.00,43,8990,< 9 km,2025-07-20 19:50:22.948,2025-07-20 19:50:22.948
5649,5,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,31.00,80,0.00,46,9013,< 10 km,2025-07-20 19:50:53.184,2025-07-20 19:50:53.184
5652,5,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,2,183,S,N,4.50,25.00,65,0.00,79,8988,< 9 km,2025-07-20 19:51:23.293,2025-07-20 19:51:23.293
5654,5,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.00,86,8998,< 9 km,2025-07-20 19:51:53.638,2025-07-20 19:51:53.638
5660,6,2025-07-21 04:00:00.000,2025-07-21 11:00:00.000,"51-52",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,31.00,10,0.00,50,8985,< 9 km,2025-07-20 19:54:05.069,2025-07-20 19:54:05.069
5662,6,2025-07-21 10:00:00.000,2025-07-21 17:00:00.000,"57-58",2025-07-19 00:00:00.000,1,357,NW,SE,2.20,28.00,36,0.00,63,9009,< 10 km,2025-07-20 19:54:36.516,2025-07-20 19:54:36.516
5664,6,2025-07-19 19:00:00.000,2025-07-20 02:00:00.000,"18-19",2025-07-19 00:00:00.000,3,181,S,N,2.90,23.00,100,0.00,85,8988,< 9 km,2025-07-20 19:55:06.627,2025-07-20 19:55:06.627
5665,6,2025-07-19 22:00:00.000,2025-07-20 05:00:00.000,"21-22",2025-07-19 00:00:00.000,2,189,S,N,3.70,23.00,62,0.00,85,8997,< 9 km,2025-07-20 19:55:36.819,2025-07-20 19:55:36.819
5668,6,2025-07-20 07:00:00.000,2025-07-20 14:00:00.000,"30-31",2025-07-19 00:00:00.000,1,137,SE,NW,5.00,32.00,35,0.00,43,9013,< 10 km,2025-07-20 19:56:06.964,2025-07-20 19:56:06.964
5669,6,2025-07-20 10:00:00.000,2025-07-20 17:00:00.000,"33-34",2025-07-19 00:00:00.000,1,14,N,S,4.40,28.00,34,0.00,63,8995,< 9 km,2025-07-20 19:56:37.922,2025-07-20 19:56:37.922
5670,6,2025-07-20 13:00:00.000,2025-07-20 20:00:00.000,"36-37",2025-07-19 00:00:00.000,2,182,S,N,2.30,26.00,67,0.20,81,8988,< 9 km,2025-07-20 19:56:39.450,2025-07-20 19:56:39.450
5671,6,2025-07-20 16:00:00.000,2025-07-20 23:00:00.000,"39-40",2025-07-19 00:00:00.000,2,208,S,N,4.20,25.00,67,0.00,81,9000,< 10 km,2025-07-20 19:57:08.036,2025-07-20 19:57:08.036
5672,7,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,48,0.00,86,8988,< 9 km,2025-07-20 19:57:09.508,2025-07-20 19:57:09.508
5674,7,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,17,N,S,1.90,30.00,21,0.00,53,9006,< 10 km,2025-07-20 19:58:16.945,2025-07-20 19:58:16.945
5675,7,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,31.00,80,0.00,46,9013,< 10 km,2025-07-20 19:58:47.035,2025-07-20 19:58:47.035
5678,7,2025-07-20 12:00:00.000,2025-07-20 19:00:00.000,"35-36",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,26.00,47,0.20,78,8995,< 9 km,2025-07-20 20:00:18.152,2025-07-20 20:00:18.152
6921,3,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"17-18",2025-07-19 12:00:00.000,2,49,NE,SW,4.30,31.00,75,0.00,40,12217,> 10 km,2025-07-21 02:11:50.461,2025-07-21 02:11:50.461
6922,3,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"20-21",2025-07-19 12:00:00.000,2,231,SW,NE,5.10,30.00,72,0.20,56,9781,< 10 km,2025-07-21 02:12:20.487,2025-07-21 02:12:20.487
6925,5,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"32-33",2025-07-19 12:00:00.000,1,187,S,N,4.20,23.00,25,0.00,85,7998,< 8 km,2025-07-21 02:12:50.693,2025-07-21 02:12:50.693
6926,4,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"32-33",2025-07-19 12:00:00.000,1,187,S,N,4.20,23.00,25,0.00,85,7998,< 8 km,2025-07-21 02:13:20.784,2025-07-21 02:13:20.784
6927,4,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"35-36",2025-07-19 12:00:00.000,0,159,SE,NW,3.60,26.00,2,0.00,71,11219,> 10 km,2025-07-21 02:13:26.791,2025-07-21 02:13:26.791
6928,4,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"38-39",2025-07-19 12:00:00.000,0,59,NE,SW,2.90,28.00,5,0.00,54,10114,> 10 km,2025-07-21 02:13:56.772,2025-07-21 02:13:56.772
6929,4,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"41-42",2025-07-19 12:00:00.000,1,100,E,W,6.00,31.00,26,0.00,47,11477,> 10 km,2025-07-21 02:13:56.873,2025-07-21 02:13:56.873
6930,4,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"44-45",2025-07-19 12:00:00.000,1,49,NE,SW,5.00,30.00,49,0.10,56,11595,> 10 km,2025-07-21 02:14:26.809,2025-07-21 02:14:26.809
6931,4,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"47-48",2025-07-19 12:00:00.000,2,8,N,S,3.90,26.00,62,0.10,77,8007,< 9 km,2025-07-21 02:14:26.894,2025-07-21 02:14:26.894
6932,4,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"50-51",2025-07-19 12:00:00.000,2,194,S,N,4.30,25.00,83,0.00,80,7991,< 8 km,2025-07-21 02:14:56.834,2025-07-21 02:14:56.834
6933,5,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"35-36",2025-07-19 12:00:00.000,0,159,SE,NW,3.60,26.00,2,0.00,71,11219,> 10 km,2025-07-21 02:14:56.916,2025-07-21 02:14:56.916
6934,5,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"38-39",2025-07-19 12:00:00.000,0,59,NE,SW,2.90,28.00,5,0.00,54,10114,> 10 km,2025-07-21 02:15:26.859,2025-07-21 02:15:26.859
6935,5,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"41-42",2025-07-19 12:00:00.000,1,100,E,W,6.00,31.00,26,0.00,47,11477,> 10 km,2025-07-21 02:15:26.934,2025-07-21 02:15:26.934
6936,5,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"44-45",2025-07-19 12:00:00.000,1,49,NE,SW,5.00,30.00,49,0.10,56,11595,> 10 km,2025-07-21 02:15:56.878,2025-07-21 02:15:56.878
5679,7,2025-07-19 12:00:00.000,2025-07-19 19:00:00.000,"11-12",2025-07-19 00:00:00.000,3,22,N,S,4.60,26.00,100,0.20,79,8986,< 9 km,2025-07-20 20:00:51.860,2025-07-20 20:00:51.860
5680,7,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.00,86,8998,< 9 km,2025-07-20 20:00:52.013,2025-07-20 20:00:52.013
5681,7,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,79,9000,< 10 km,2025-07-20 20:03:19.290,2025-07-20 20:03:19.290
5682,7,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,38,0.00,80,8994,< 9 km,2025-07-20 20:03:21.841,2025-07-20 20:03:21.841
5683,7,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,98,E,W,3.70,27.00,8,0.00,68,9007,< 10 km,2025-07-20 20:03:51.311,2025-07-20 20:03:51.311
5684,7,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,30.00,2,0.00,52,8985,< 9 km,2025-07-20 20:03:55.590,2025-07-20 20:03:55.590
5685,7,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,33,0.00,43,8985,< 9 km,2025-07-20 20:04:25.241,2025-07-20 20:04:25.241
5686,7,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,24,N,S,2.90,30.00,75,0.00,55,9009,< 10 km,2025-07-20 20:04:32.518,2025-07-20 20:04:32.518
5687,7,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,2,185,S,N,3.50,26.00,88,0.00,75,9003,< 10 km,2025-07-20 20:05:03.114,2025-07-20 20:05:03.114
5688,7,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,2,24,N,S,2.90,27.00,67,0.00,71,9009,< 10 km,2025-07-20 20:05:02.675,2025-07-20 20:05:02.675
5690,7,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 20:05:38.240,2025-07-20 20:05:38.240
5689,6,2025-07-20 19:00:00.000,2025-07-21 02:00:00.000,"42-43",2025-07-19 00:00:00.000,1,194,S,N,0.70,25.00,42,0.00,80,8994,< 9 km,2025-07-20 20:05:37.282,2025-07-20 20:05:37.282
5691,8,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,31.00,4,0.00,51,8985,< 9 km,2025-07-20 20:06:09.687,2025-07-20 20:06:09.687
5692,8,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,33.00,29,0.00,42,8985,< 9 km,2025-07-20 20:06:09.686,2025-07-20 20:06:09.686
5693,8,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,24,N,S,2.90,30.00,71,0.00,55,9009,< 10 km,2025-07-20 20:07:19.212,2025-07-20 20:07:19.212
5694,8,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,2,24,N,S,2.90,27.00,60,0.00,70,9009,< 10 km,2025-07-20 20:07:19.211,2025-07-20 20:07:19.211
5695,8,2025-07-19 12:00:00.000,2025-07-19 19:00:00.000,"11-12",2025-07-19 00:00:00.000,3,22,N,S,4.60,27.00,100,0.10,78,8986,< 9 km,2025-07-20 20:07:53.156,2025-07-20 20:07:53.156
5696,8,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,2,185,S,N,3.50,26.00,71,0.00,75,9003,< 10 km,2025-07-20 20:07:53.693,2025-07-20 20:07:53.693
5697,8,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.00,85,8998,< 9 km,2025-07-20 20:09:15.820,2025-07-20 20:09:15.820
5698,8,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 20:09:15.820,2025-07-20 20:09:15.820
5700,8,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,45,0.00,87,8988,< 9 km,2025-07-20 20:12:51.582,2025-07-20 20:12:51.582
5699,8,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,184,S,N,6.60,26.00,99,0.00,72,8997,< 9 km,2025-07-20 20:12:51.586,2025-07-20 20:12:51.586
5701,8,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,17,N,S,1.90,30.00,21,0.00,53,9006,< 10 km,2025-07-20 20:13:22.425,2025-07-20 20:13:22.425
5702,8,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,33.00,28,0.00,42,8990,< 9 km,2025-07-20 20:13:22.450,2025-07-20 20:13:22.450
5703,8,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,31.00,72,0.00,49,9013,< 10 km,2025-07-20 20:13:52.458,2025-07-20 20:13:52.458
5704,8,2025-07-20 12:00:00.000,2025-07-20 19:00:00.000,"35-36",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,48,0.20,77,8995,< 9 km,2025-07-20 20:13:52.479,2025-07-20 20:13:52.479
5705,8,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,1,183,S,N,4.50,26.00,58,0.00,79,8988,< 9 km,2025-07-20 20:14:22.490,2025-07-20 20:14:22.490
5706,8,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,47,0.00,79,9000,< 10 km,2025-07-20 20:14:22.512,2025-07-20 20:14:22.512
5707,8,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,46,0.00,81,8994,< 9 km,2025-07-20 20:14:52.531,2025-07-20 20:14:52.531
5708,8,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,98,E,W,3.70,27.00,7,0.00,68,9007,< 10 km,2025-07-20 20:14:52.560,2025-07-20 20:14:52.560
5709,9,2025-07-19 12:00:00.000,2025-07-19 19:00:00.000,"11-12",2025-07-19 00:00:00.000,3,22,N,S,4.60,26.00,100,0.20,79,8986,< 9 km,2025-07-20 20:15:22.561,2025-07-20 20:15:22.561
5710,9,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,100,0.00,86,8998,< 9 km,2025-07-20 20:15:22.582,2025-07-20 20:15:22.582
5711,9,2025-07-21 09:00:00.000,2025-07-21 16:00:00.000,"56-57",2025-07-19 00:00:00.000,2,24,N,S,2.90,30.00,75,0.00,55,9009,< 10 km,2025-07-20 20:15:54.274,2025-07-20 20:15:54.274
5712,9,2025-07-21 12:00:00.000,2025-07-21 19:00:00.000,"59-60",2025-07-19 00:00:00.000,2,24,N,S,2.90,27.00,67,0.00,71,9009,< 10 km,2025-07-20 20:15:55.409,2025-07-20 20:15:55.409
5713,9,2025-07-21 15:00:00.000,2025-07-21 22:00:00.000,"62-63",2025-07-19 00:00:00.000,2,185,S,N,3.50,26.00,88,0.00,75,9003,< 10 km,2025-07-20 20:16:24.306,2025-07-20 20:16:24.306
5714,9,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,189,S,N,4.40,24.00,100,0.00,84,9015,< 10 km,2025-07-20 20:16:25.825,2025-07-20 20:16:25.825
5715,9,2025-07-20 00:00:00.000,2025-07-20 07:00:00.000,"23-24",2025-07-19 00:00:00.000,3,184,S,N,6.60,26.00,99,0.00,72,8997,< 9 km,2025-07-20 20:16:56.249,2025-07-20 20:16:56.249
5716,9,2025-07-19 21:00:00.000,2025-07-20 04:00:00.000,"20-21",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,48,0.00,86,8988,< 9 km,2025-07-20 20:16:56.250,2025-07-20 20:16:56.250
5717,9,2025-07-20 03:00:00.000,2025-07-20 10:00:00.000,"26-27",2025-07-19 00:00:00.000,1,17,N,S,1.90,30.00,21,0.00,53,9006,< 10 km,2025-07-20 20:17:58.518,2025-07-20 20:17:58.518
5718,9,2025-07-20 06:00:00.000,2025-07-20 13:00:00.000,"29-30",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,33.00,28,0.00,43,8990,< 9 km,2025-07-20 20:17:58.525,2025-07-20 20:17:58.525
5719,9,2025-07-20 09:00:00.000,2025-07-20 16:00:00.000,"32-33",2025-07-19 00:00:00.000,2,182,S,N,6.30,31.00,80,0.00,46,9013,< 10 km,2025-07-20 20:18:28.550,2025-07-20 20:18:28.550
5720,9,2025-07-20 12:00:00.000,2025-07-20 19:00:00.000,"35-36",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,26.00,47,0.20,78,8995,< 9 km,2025-07-20 20:18:28.589,2025-07-20 20:18:28.589
5721,9,2025-07-20 15:00:00.000,2025-07-20 22:00:00.000,"38-39",2025-07-19 00:00:00.000,2,183,S,N,4.50,25.00,65,0.00,79,8988,< 9 km,2025-07-20 20:18:58.740,2025-07-20 20:18:58.740
5722,9,2025-07-20 18:00:00.000,2025-07-21 01:00:00.000,"41-42",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,79,9000,< 10 km,2025-07-20 20:18:58.793,2025-07-20 20:18:58.793
5723,9,2025-07-20 21:00:00.000,2025-07-21 04:00:00.000,"44-45",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,38,0.00,80,8994,< 9 km,2025-07-20 20:19:28.792,2025-07-20 20:19:28.792
5724,9,2025-07-21 00:00:00.000,2025-07-21 07:00:00.000,"47-48",2025-07-19 00:00:00.000,0,98,E,W,3.70,27.00,8,0.00,68,9007,< 10 km,2025-07-20 20:19:28.825,2025-07-20 20:19:28.825
5725,9,2025-07-21 06:00:00.000,2025-07-21 13:00:00.000,"53-54",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,33,0.00,43,8985,< 9 km,2025-07-20 20:19:59.920,2025-07-20 20:19:59.920
5726,9,2025-07-21 03:00:00.000,2025-07-21 10:00:00.000,"50-51",2025-07-19 00:00:00.000,0,75,NE,SW,4.20,30.00,2,0.00,52,8985,< 9 km,2025-07-20 20:19:59.920,2025-07-20 20:19:59.920
5727,10,2025-07-19 12:00:00.000,2025-07-19 19:00:00.000,"11-12",2025-07-19 00:00:00.000,3,7,N,S,3.70,26.00,100,0.10,80,8986,< 9 km,2025-07-20 20:20:29.955,2025-07-20 20:20:29.955
5728,10,2025-07-19 15:00:00.000,2025-07-19 22:00:00.000,"14-15",2025-07-19 00:00:00.000,3,172,SE,NW,2.30,25.00,100,0.00,85,8998,< 9 km,2025-07-20 20:20:30.009,2025-07-20 20:20:30.009
5729,10,2025-07-19 18:00:00.000,2025-07-20 01:00:00.000,"17-18",2025-07-19 00:00:00.000,3,183,S,N,3.00,24.00,100,0.00,84,9015,< 10 km,2025-07-20 20:21:00.305,2025-07-20 20:21:00.305
